92,0.700000,0.343295
92,0.800000,0.512080
92,0.900000,0.729535
92,1.000000,1.000000
93,0.100000,0.001017
93,0.200000,0.008061
93,0.300000,0.027064
93,0.400000,0.063861
93,0.500000,0.125218
93,0.600000,0.215927
93,0.700000,0.343033
93,0.800000,0.511590
93,0.900000,0.727926
93,1.000000,1.000000
94,0.100000,0.000992
94,0.200000,0.007923
94,0.300000,0.026984
94,0.400000,0.064464
94,0.500000,0.124668
94,0.600000,0.216705
94,0.700000,0.342455
94,0.800000,0.510788
94,0.900000,0.730581
94,1.000000,1.000000
95,0.100000,0.001004
95,0.200000,0.007969
95,0.300000,0.026991
95,0.400000,0.064018
95,0.500000,0.125109
95,0.600000,0.215482
95,0.700000,0.345057
95,0.800000,0.510978
95,0.900000,0.726352
95,1.000000,1.000000
96,0.100000,0.001015
96,0.200000,0.008112
96,0.300000,0.026974
96,0.400000,0.063949
96,0.500000,0.124741
96,0.600000,0.216132
96,0.700000,0.342098
96,0.800000,0.510694
96,0.900000,0.729045
96,1.000000,1.000000
97,0.100000,0.001004
97,0.200000,0.007956
97,0.300000,0.026886
97,0.400000,0.063999
97,0.500000,0.124356
97,0.600000,0.215688
97,0.700000,0.343421
97,0.800000,0.512622
97,0.900000,0.729775
97,1.000000,1.000000
98,0.100000,0.000986
98,0.200000,0.008008
98,0.300000,0.027279
98,0.400000,0.064065
98,0.500000,0.125204
98,0.600000,0.216659
98,0.700000,0.342231
98,0.800000,0.511802
98,0.900000,0.730078
98,1.000000,1.000000
99,0.100000,0.001001
99,0.200000,0.007931
99,0.300000,0.026898
99,0.400000,0.064565
99,0.500000,0.124744
99,0.600000,0.215118
99,0.700000,0.343184
99,0.800000,0.512538
99,0.900000,0.729982
99,1.000000,1.000000
100,0.100000,0.001002
100,0.200000,0.008002
100,0.300000,0.026889
100,0.400000,0.063803
100,0.500000,0.124045
100,0.600000,0.217638
100,0.700000,0.342152
100,0.800000,0.510724
100,0.900000,0.730031
100,1.000000,1.000000
